"Title","Developer(s)","Publisher(s)","Regions released","","","Ref."
"Tokimeki Memorial Drama Series Vol. 2 Irodori no Love Song","Konami","Konami","March 26, 1998","Unreleased","Unreleased",""
"Tokimeki Memorial Drama Series Vol. 3 Tabidachi no Uta","Konami","Konami","April 1, 1999","Unreleased","Unreleased",""
"Tokimeki Memorial Private Collection","Konami","Konami","April 26, 1996","Unreleased","Unreleased",""
"Tokimeki Memorial Selection: Fujisaki Shiori","Konami","Konami","March 27, 1997","Unreleased","Unreleased",""
"Tokimeki Memorial: Taisen Puzzle-Dama","Konami","Konami","September 27, 1996","Unreleased","Unreleased",""
"Tokimeki Memorial Taisen Tokkae Dama","Konami","Konami","September 16, 1997","Unreleased","Unreleased",""
"Tokimeki Memorial 2","Konami Computer Entertainment Tokyo","Konami","November 25, 1999","Unreleased","Unreleased",""
"Tokimeki Memorial 2 Substories: Dancing Summer Vacation","Konami","Konami","September 13, 2001","Unreleased","Unreleased",""
"Tokimeki Memorial 2 Substories: Leaping School Festival","Konami","Konami","March 29, 2001","Unreleased","Unreleased",""
"Tokimeki Memorial 2 Substories: Memories Ringing On","Konami","Konami","August 30, 2001","Unreleased","Unreleased",""
"Tokimeki Memorial 2 Taisen Puzzle Dama","Konami","Konami","March 15, 2001","Unreleased","Unreleased",""
"Tokimeki no Houkago","Konami","Konami","July 16, 1998","Unreleased","Unreleased",""
"Toko Toko Trouble","Media Entertainment","Media Entertainment","February 20, 2003","Unreleased","Unreleased",""
"Tokoro-san no Daifugou","Konami","Konami","November 16, 2000","Unreleased","Unreleased",""
"Tokyo 23ku Seifuku-Wars","Tao Human Systems","Map Japan","March 26, 1998","Unreleased","Unreleased",""
"Tokyo Dungeon","Marubeni","Kadokawa","November 22, 1995","Unreleased","Unreleased",""
"Tokyo Highway Battle","Genki","Jaleco Entertainment","May 3, 1996","June 27, 1997","September 30, 1996",""
"Tokyo Majin Gakuen Ken Kaze Tobari","Open Sesame","Asmik Ace Entertainment, Inc","June 18, 1998","Unreleased","Unreleased",""
"Tokyo Majin Gakuen Oboro-Kitan","Open Sesame","Asmik Ace Entertainment, Inc","April 22, 1999","Unreleased","Unreleased",""
"Tokyo Majin Gakuen Gehoujou","Shout! Designworks","Asmik Ace Entertainment, Inc","January 24, 2002","Unreleased","Unreleased",""
"Tokyo Mew Mew","WinkySoft","Takara","December 5, 2002","Unreleased","Unreleased",""
"Tokyo Shadow","Taito Corporation","Taito Corporation","September 27, 1996","Unreleased","Unreleased",""
"Tokyo Wakusei Planetokio","OutSide Directors Company","Asmik Ace Entertainment, Inc","August 26, 1999","Unreleased","Unreleased",""
"Tom Clancy's Rainbow Six","Red Storm Entertainment","Red Storm Entertainment","June 13, 2002","November 19, 1999","November 23, 1999",""
"Tom Clancy's Rainbow Six: Lone Wolf","Red Storm Entertainment","Red Storm Entertainment","Unreleased","July 5, 2002","August 22, 2002",""
"Tom Clancy's Rainbow Six: Rogue Spear","Red Storm Entertainment","Red Storm Entertainment","Unreleased","January 19, 2001","March 27, 2001",""
"Tom and Jerry in House Trap","Mattel Media, Warthog Games","NewKidCo, Warner Bros. Interactive Entertainment","September 19, 2002","November 20, 2000","November 21, 2000",""
"Tomb Raider","Core Design","Eidos Interactive","February 14, 1997","November 22, 1996","November 14, 1996",""
"Tomb Raider II","Core Design","Eidos Interactive","January 22, 1998","November 21, 1997","November 21, 1997",""
"Tomb Raider III: Adventures of Lara Croft","Core Design","Eidos Interactive","March 4, 1999","November 24, 1998","November 20, 1998",""
"Tomb Raider: The Last Revelation","Core Design","Eidos Interactive","July 19, 2000","December 3, 1999","November 24, 1999",""
"Tomb Raider: Chronicles","Core Design","Eidos Interactive","May 31, 2001","November 17, 2000","November 26, 2000",""
"Tomba!•Tombi!PAL•Ore! TombaJP","Whoopee Camp","Whoopee CampJP, SCEANA, SCEEPAL","December 25, 1997","September 4, 1998","June 30, 1998",""
"Tomba! 2: The Evil Swine Return•Tombi! 2PAL•Tomba! The Wild AdventuresJP","Whoopee Camp","Whoopee CampJP, SCEANA, SCEEPAL","October 28, 1999","June 16, 2000","January 18, 2000",""
"Tomika Town o Tsukurou!","Tomy Corporation","Tomy Corporation","March 11, 1999","Unreleased","Unreleased",""
"Tommi Mäkinen Rally•International Rally ChampionshipFR","EuroPress Software","EuroPress Software","Unreleased","June 3, 1998FR","Unreleased","[14]"
"Tonde! Tonde! Diet","Twilight Express","Twilight Express","December 20, 2001","Unreleased","Unreleased",""
"Tonka Space Station","Data Design Interactive","Hasbro Interacrtive","Unreleased","Unreleased","November 6, 2000",""
"Tony Hawk's Pro Skater•Tony Hawk's SkateboardingPAL","Neversoft","Activision","March 30, 2000","October 18, 1999","August 29, 1999",""
"Tony Hawk's Pro Skater 2","Neversoft","Activision","March 8, 2001","September 29, 2000","September 19, 2000",""
"Tony Hawk's Pro Skater 3","Neversoft","Activision","Unreleased","November 30, 2001","October 30, 2001",""
"Tony Hawk's Pro Skater 4","Neversoft","Activision","Unreleased","November 15, 2002","October 23, 2002",""
"Tonzura Kun","Pony Canyon","Pony Canyon","September 6, 1996","Unreleased","Unreleased",""
"Top Gun: Fire At Will","MicroProse","Spectrum Holobyte","February 15, 1997","July 15, 1996","June 15, 1996",""
"ToPoLo","FlipFlop","Artdink","December 16, 1996","Unreleased","Unreleased",""
"Tora! Tora! Tora!","Nexus Interact","Dazz","November 13, 1997","Unreleased","Unreleased",""
"Torneko: The Last Hope","Matrix Software","Enix Corporation","September 15, 1999","Unreleased","November 15, 2000",""
"Toshinden Card Quest","Takara","Takara","April 2, 1998","Unreleased","Unreleased",""
"Toshinden Subaru•Toshinden 4PAL","Tamsoft, System 3","Avalon Interactive, Play It Ltd (2003 Re-Release)","August 12, 1999","June 30, 2000","Unreleased",""
"Total Eclipse Turbo","Crystal Dynamics","Crystal Dynamics","October 13, 1995","November 12, 1997","August 29, 1995",""
"Touge Max 2","Cave","Atlus","September 17, 1998","Unreleased","Unreleased",""
"Touge Max G","Cave","Atlus","January 13, 2000","Unreleased","Unreleased",""
"Touhou Chinyuuki: Hafling Hearts!!","Earthly Soft","Naxat Soft","November 22, 1996","Unreleased","Unreleased",""
"Tour Party: Sotsugyou Ryokou ni Ikou","Japan Media Programming","Takara","February 26, 1998","Unreleased","Unreleased",""
"Tower Dream 2","Crea-Tech","Axela","December 23, 1998","Unreleased","Unreleased",""
"Toy Story 2: Buzz Lightyear to the Rescue","Traveller's Tales","Activision","Unreleased","February 4, 2000","November 16, 1999",""
"Toy Story Racer","Traveller's Tales","Activision, Disney Interactive","Unreleased","March 23, 2001","March 5, 2001",""
"Toyomaru Club Vol. 1","KSS","KSS","September 13, 2001","Unreleased","Unreleased",""
"Toyota Netz Racing","Atlus","Atlus","1999","Unreleased","Unreleased",""
"Toys","The Code Monkeys","Phoenix Games","Unreleased","August 9, 2004","Unreleased",""
"Toys Dream","Mediamuse","KSS","November 26, 1998","Unreleased","Unreleased",""
"Transformers: Beast Wars Transmetals","Wavedge","Bam! Entertainment","December 9, 1999","Unreleased","June 24, 2000",""
"Transport Tycoon","Microprose / Digital Amusement","Ocean","Unreleased","September 15, 1997","Unreleased",""
"Transport Tycoon 3D","Microprose","Unbalance","August 6, 1998","Unreleased","Unreleased",""
"Trap Gunner: Countdown to Oblivion","Racdym","Atlus","August 6, 1998","June 25, 1999","September 30, 1998",""
"Trash It","Rage Software","GT Interactive","Unreleased","July 1997","Unreleased",""
"Treasure Gear","MiraiSoft","MiraiSoft","July 31, 1997","Unreleased","Unreleased",""
"Treasure Planet","Magenta Software","SCEA","Unreleased","November 13, 2002","November 13, 2002",""
"Treasures of the Deep","Black Ops Entertainment","Namco, Sony Computer Entertainment Europe","Unreleased","July 1, 1998","August 31, 1997","[15]"
"Trick'n Snowboarder","Capcom","Cave","February 4, 1999","December 29, 2000","October 19, 1999",""
"Trickshot","Selen","Phoenix Games","Unreleased","March 14, 2003","Unreleased",""
"Triple Play 97","Electronic Arts","EA Sports","January 17, 1997","Unreleased","August 1, 1996",""
"Triple Play 98","Electronic Arts","EA Canada","September 25, 1997","Unreleased","May 13, 1997",""
"Triple Play 99","EA Sports","EA Sports","November 12, 1998","Unreleased","February 28, 1998",""
"Triple Play 2000","Treyarch","EA Sports","Unreleased","May 7, 1999","February 28, 1999",""
"Triple Play 2001","Treyarch","EA Sports","Unreleased","Unreleased","March 14, 2000",""
"Triple Play Baseball","EA Sports","Treyarch","Unreleased","Unreleased","March 12, 2001",""
"Tripuzz","Santos","Santos","October 30, 1997","Unreleased","Unreleased",""
"TRL: The Rail Loaders","MBA International","Victory Japan","April 6, 2000","Unreleased","Unreleased",""
"Truck Racing","Kung Fu","Midas Interactive Entertainment","Unreleased","December 13, 2002","Unreleased",""
"Truck Rally","Phoenix Games","Phoenix Games","Unreleased","August 9, 2004","Unreleased",""
"True Love Story","Bits Laboratory","ASCII Entertainment","December 13, 1996","Unreleased","Unreleased",""
"True Love Story ~Remember my Heart~","Bits Laboratory","ASCII Entertainment","December 11, 1997","Unreleased","Unreleased",""
"True Love Story 2","Bits Laboratory","ASCII Entertainment","January 21, 1999","Unreleased","Unreleased",""
"True Pinball","Digital Illusions","Acclaim","May 31, 1996","May 1996","June 24, 1996",""
"Tsumu","Hect","Hect","December 10, 1998","Unreleased","Unreleased",""
"Tsumu Light","Hect","Hect","September 14, 1999","Unreleased","Unreleased",""
"Tsun Tsun Kumi: Suuji de Puni Puni","Kodansha","Kodansha","September 23, 1998","Unreleased","Unreleased",""
"Tsun Tsun Kumi 2: Moji Moji Pakkun","Kodansha","Kodansha","November 19, 1998","Unreleased","Unreleased",""
"Tsun Tsun Kumi 3: Kanjivader","Kodansha","Kodansha","January 28, 1999","Unreleased","Unreleased",""
"Tsuribaka Nisshi","Atelier Double","Shogakukan","September 13, 1996","Unreleased","Unreleased",""
"Tsuri Kichi Sanpei: The Tsuri","Vingt-et-un Systems","Bandai","June 27, 2002","Unreleased","Unreleased",""
"Tsuukai!! Slot Shooting","Shoeisha","Shoeisha","June 14, 1996","Unreleased","Unreleased",""
"Tsuwadou Keiryuu Mizuumihen","Vingt-et-un Systems","Oz Club","January 28, 1999","Unreleased","Unreleased",""
"Tsuwadou Seabass Fishing","Vingt-et-un Systems","Oz Club","December 11, 1997","Unreleased","Unreleased",""
"Tunnel B1","NEON Software","Acclaim, Ocean Software","October 4, 1996","October 19, 1996","October 31, 1996",""
"Turbo Prop Racing•Rapid RacerPAL","London Studio","SCEA","July 15, 1998","October 1, 1997","July 17, 1998",""
"Turf Wind '96: Take Yutaka Kyousouba Ikusei Game","TOSE","Jaleco","September 27, 1996","Unreleased","Unreleased",""
"Turnabout","Artdink","Natsume Inc.","April 6, 2000","May 1, 2004","March 31, 2003",""
"Tunguska: Legend of Faith","Exortus","Take-Two Interactive","Unreleased","October 27, 2000","Unreleased",""
"TV Kamishibai Vol. 1","Konami","Konami","December 9, 1999","Unreleased","Unreleased",""
"Tweenies: Game Time","Intelligent Games","BBC Multimedia","Unreleased","March 30, 2001","Unreleased",""
"Twilight Syndrome: Kyuumeihen","Human Entertainment","Human Entertainment","July 19, 1996","Unreleased","Unreleased",""
"Twilight Syndrome Saikai","Spike","Spike","July 27, 2000","Unreleased","Unreleased",""
"Twilight Syndrome: Tansakuhen","Human Entertainment","Human Entertainment","March 1, 1996","Unreleased","Unreleased",""
"Twin Goddesses","Polygram Magic of Japan","Polygram Magic of Japan","December 22, 1994","Unreleased","Unreleased",""
"TwinBee RPG","Konami Computer Entertainment Tokyo","Konami","April 2, 1998","Unreleased","Unreleased",""
"Twinbee Taisen Puzzle Dama","Konami","Konami","December 9, 1994","Unreleased","Unreleased",""
"Twins Story: Kimi ni Tsutaetakute","Fujitsu","Panther Software","June 24, 1999","Unreleased","Unreleased",""
"Twisted Metal","SCEA/Single Trac","SCEA","November 15, 1996","January 16, 1996","November 10, 1995",""
"Twisted Metal 2•Twisted Metal: World TourPAL•Twisted Metal EXJP","SCEA/Single Trac","SCEA","August 28, 1997","February 10, 1997","November 8, 1996",""
"Twisted Metal III","989 Studios","989 Studios","Unreleased","Unreleased","November 10, 1998",""
"Twisted Metal 4","989 Studios","SCEA","Unreleased","Unreleased","November 16, 1999",""
"Twisted Metal: Small Brawl","Incognito Entertainment","SCEA","Unreleased","Unreleased","November 27, 2001",""
"Two-Tenkaku","Sony Music Entertainment","Sony Music Entertainment","November 29, 1995","Unreleased","Unreleased",""
"Tyco R/C: Assault with a Battery","Lucky Chicken Games","Mattel","June 13, 2002","Unreleased","September 19, 2000",""
"Ubik","Cryo Interactive","Cryo Interactive","Unreleased","October 27, 2000","Unreleased",""
"Uchi ni Pochi ga Yattekita - in my pocket","Konami","Konami","March 11, 1999","Unreleased","Unreleased",""
"Uchuu Goushouden: Bakuretsu Akindo","Astec 21","Astec 21","March 22, 1996","Unreleased","Unreleased",""
"Uchuu no Rendezvous: Rama","Soft Bank","Soft Bank","May 7, 1998","Unreleased","Unreleased",""
"Uchuu Seibutsu Flopon-kun P!","Asmik Ace","Asmik Ace","March 31, 1995","Unreleased","Unreleased",""
"UEFA Challenge","Infogrames Sheffield House","Infogrames","Unreleased","April 13, 2001","Unreleased",""
"UEFA Champions League 1998/99","Silicon Dreams","Eidos Interactive","Unreleased","March 26, 1999","Unreleased",""
"UEFA Champions League 1999/00","Silicon Dreams","Eidos Interactive","Unreleased","March 2000","Unreleased",""
"UEFA Champions League 2000/01","Silicon Dreams","Eidos Interactive","Unreleased","2000","Unreleased",""
"UEFA Euro 2000","EA Sports","EA Sports","Unreleased","August 10, 2000","Unreleased",""
"UFO: A Day in the Life","Love-de-Lic","ASCII Entertainment","June 24, 1999","Unreleased","Unreleased","[5]"
"Ugetsu Kitan","Tonkin House","Tonkin House","July 5, 1996","Unreleased","Unreleased",""
"Ugoku Tomika Zukan","Atlus","Atlus","November 14, 2002","Unreleased","Unreleased",""
"Uki Uki Tsuri Tengoku: Kawa Monogatari","Teichiku Records","Teichiku Records","August 6, 1998","Unreleased","Unreleased",""
"Uki Uki Tsuri Tengoku: Ningyo Densetsu no Nazo","Teichiku Records","Teichiku Records","September 11, 1997","Unreleased","Unreleased",""
"Uki Uki Tsuri Tengoku: Uokami Densetsu o Oe","Teichiku Records","Teichiku Records","February 17, 2000","Unreleased","Unreleased",""
"Ultima Underworld: The Stygian Abyss","Blue Sky Productions","Origin Systems","March 14, 1997","Unreleased","Unreleased",""
"Ultimate Brain Games","Telegames Inc.","Telegames Inc.","Unreleased","Unreleased","December 2, 2003",""
"Ultimate Fighting Championship","Opus","Crave Entertainment","Unreleased","Unreleased","November 13, 2000",""
"Ultraman Cosmos","","Bandai","November 29, 2001","Unreleased","Unreleased",""
"Ultraman Fighting Evolution","Banpresto","Banpresto","February 19, 1998","Unreleased","Unreleased",""
"Ultraman Tiga & Ultraman Dyna: New Generations","","Bandai","July 16, 1998","Unreleased","Unreleased",""
"Ultraman Zearth","Tohoku Shinsha","Tohoku Shinsha","July 16, 1998","Unreleased","Unreleased",""
"Umezawa Yukari no Taikyoku Igo: Heisei Kiin II","Daiki","Daiki","December 17, 1998","Unreleased","Unreleased",""
"Umi no Nushi Tsuri: Takarajima ni Mukatte","Victor Interactive Software","Victor Interactive Software","July 22, 1999","Unreleased","Unreleased",""
"Umi no Oh! Yah!","Victor Interactive Software","Victor Interactive Software","October 29, 1998","Unreleased","Unreleased",""
"Umihara Kawase: Shun","Jackpot","XING","February 28, 1997","Unreleased","Unreleased",""
"Umihara Kawase: Shun - Second Edition","Jackpot","XING","January 1, 2000","Unreleased","Unreleased",""
"Um Jammer Lammy","NanaOn-Sha","SCEA","March 18, 1999","September 10, 1999","August 17, 1999",""
"Undou Fusoku Kaishou! Punch de Diet","Twilight Express","Twilight Express","March 14, 2002","Unreleased","Unreleased",""
"Ungra Walker","Success","Success","June 6, 2002","Unreleased","Unreleased",""
"The Unholy War","Toys For Bob","Eidos Interactive","Unreleased","September 1998","September 30, 1998",""
"Universal Hata Kansen Kaiseki: Pachi-Slot Simulator","Human Entertainment","Human Entertainment","September 29, 1995","Unreleased","Unreleased",""
"Universal Nuts","Lay-Up","Lay-Up","February 5, 1998","Unreleased","Unreleased",""
"Universal Virtua Pachi-Slot: Hisshou Kouryakuhou","Map Japan","Map Japan","June 16, 1995","Unreleased","Unreleased",""
"Unknown Variable 1: Masque Manor","Lightspan","Lightspan","Unreleased","Unreleased","1999",""
"Unknown Variable 2: Raven's Ridge","Lightspan","Lightspan","Unreleased","Unreleased","1999",""
"Uno","Tose","MediaQuest","April 2, 1998","Unreleased","Unreleased",""
"The Unsolved","Japan Media Programming","Virgin Interactive","May 2, 1997","Unreleased","Unreleased",""
"unStack","System Create","System Create","May 3, 1996","Unreleased","Unreleased",""
"Unten Daisuki - Doki Doki * Norimono Daibouken","Sunsoft","Sunsoft","December 13, 2001","Unreleased","Unreleased",""
"U.P.P.","Panther Software","Panther Software","September 17, 1998","Unreleased","Unreleased",""
"Uprising X","Cyclone Studios","The 3DO Company","Unreleased","Unreleased","November 30, 1998",""
"Urawaza Mahjong: Korette Tenwatte Yatsukai","Vaill","Spike","June 29, 2000","Unreleased","Unreleased",""
"Urban Chaos","Mucky Foot Productions","Eidos Interactive","Unreleased","April 15, 2000","March 31, 2000",""
"USA Racer","Davilex","Davilex","Unreleased","May 10, 2002","Unreleased",""
"U.S. Navy Fighters","Electronic Arts","Electronic Arts Victor","November 6, 1997","Unreleased","Unreleased",""
"Utautau: Seirei Songs","Opus","Enix Corporation","February 24, 2000","Unreleased","Unreleased",""
"V-Rally","Eden Studios","Infogrames Multimedia","Unreleased","July 1997","September 30, 1997",""
"V-Rally 2","Eden Studios","Infogrames","January 27, 2000","1999","October 31, 1999",""
"V-Ball: Beach Volley Heroes","Avit","Funsoft","Unreleased","1998","Unreleased",""
"V-Tennis","Tonkin House","AcclaimPAL,NA, Tonkin HouseJP","September 22, 1995","June 15, 1997","June 1, 1996",""
"V-Tennis 2","Tonkin House","Tonkin House","November 29, 1996","Unreleased","Unreleased",""
"V2000","Frontier Developments","Grolier Interactive","Unreleased","October 1998","Unreleased",""
"Vadims","Soft Bank","Soft Bank","May 10, 1996","Unreleased","Unreleased",""
"Vagrant Story","Square","Square","February 10, 2000","June 21, 2000","May 15, 2000",""
"Valkyrie Profile","Tri-Ace","Enix Corporation","December 22, 1999","Unreleased","August 29, 2000",""
"Vampire: Kyuuketsuki Densetsu","Artdink","Artdink","March 4, 1999","Unreleased","Unreleased",""
"Vampire Hunter D•Vampire HunterPAL","Jaleco Entertainment","Jaleco Entertainment","December 9, 1999","2000","September 25, 2000",""
"Vanark","Bit Town","Jaleco Entertainment","Unreleased","Unreleased","March 31, 2000",""
"Vandal Hearts","Konami Computer Entertainment Tokyo","Konami","October 25, 1996","June 1, 1997","March 27, 1997",""
"Vandal Hearts II","Konami Computer Entertainment Nagoya","Konami","July 8, 1999","June 30, 2000","November 30, 1999",""
"Vanguard Bandits•Epica StellaJP","S-Neo","Working Designs","July 30, 1998","Unreleased","April 29, 2000",""
"Vanishing Point","Clockwork Games","Acclaim","Unreleased","March 9, 2001","February 5, 2001",""
"Vegas Casino•Super Casino SpecialJP•Super Casino Special (SuperLite 1500 Series)JP","Coconuts Japan","Coconuts JapanJP, SuccessJP, Midas Interactive EntertainmentPAL","September 13, 1996December 22, 1999","September 1, 2000","Unreleased",""
"Vegas Games 2000•Midnight in VegasPAL","The 3DO Company","The 3DO Company","Unreleased","2000","September 28, 1999",""
"Vehicle Cavalier","Vanguard Works","Vanguard Works","February 16, 1996","Unreleased","Unreleased",""
"Velldeselba Senki: Tsubasa no Kunshou","Tenky","SCEI","April 18, 1997","Unreleased","Unreleased",""
"Vermin Kids","Nexton","Electronic Arts Victor","November 1, 1996","Unreleased","Unreleased",""
"Versailles: A Game of Intrigue","Cryo Interactive","Canal+","Unreleased","April 1998","Unreleased",""
"Vib-Ribbon","NanaOn-Sha","SCEIJP, SCEEPAL","December 9, 1999","September 1, 2000","Unreleased",""
"Victory Spike","Imagineer","Imagineer","June 7, 1996","Unreleased","Unreleased",""
"Victory Zone","SCEJ","SCEI","March 31, 1995","Unreleased","Unreleased",""
"Victory Zone 2","SCEJ","SCEI","September 20, 1996","Unreleased","Unreleased",""
"Viewpoint","Visual Concepts","Electronic Arts","Unreleased","Unreleased","November 28, 1995",""
"Vigilante 8","Luxoflux","Activision","Unreleased","Unreleased","May 31, 1998",""
"Vigilante 8: 2nd Offense","Luxoflux","Activision","Unreleased","Unreleased","October 31, 1999",""
"V.I.P.","Ubisoft Shanghai","Ubisoft","Unreleased","Unreleased","April 1, 2001",""
"Viper","X-ample","Infogrames","Unreleased","July 1998","Unreleased",""
"Virtua Pachi-Slot 7","Map Japan","Map Japan","September 7, 2000","Unreleased","Unreleased",""
"Virtua Pachi-Slot EX","Map Japan","Map Japan","October 21, 1999","Unreleased","Unreleased",""
"Virtua Pachi-Slot Olympia Special","Map Japan","Map Japan","October 22, 1998","Unreleased","Unreleased",""
"Virtua Pachi-Slot V","Map Japan","Map Japan","September 2, 1999","Unreleased","Unreleased",""
"Virtua Pachi-Slot VI","Map Japan","Map Japan","February 17, 2000","Unreleased","Unreleased",""
"Virtual Bowling","Nihon Bussan","Nihon Bussan","July 31, 1997","Unreleased","Unreleased",""
"Virtual Gallop Kishudou","ISCO","Sunsoft","December 27, 1996","Unreleased","Unreleased",""
"Virtual Golf","Core Design","Victor Interactive Software","August 23, 1996","September 27, 1996","Unreleased",""
"Virtual Hiyru no Ken","Culture Brain","Culture Brain","July 17, 1997","Unreleased","Unreleased",""
"Virtual Kasparov","Titus Software","Titus Software","Unreleased","Unreleased","August 15, 2001",""
"Virtual Kyotei '98","Nihon Bussan","Nihon Bussan","July 2, 1998","Unreleased","Unreleased",""
"Virtual Kyotei '99","Nihon Bussan","Nihon Bussan","April 1, 1999","Unreleased","Unreleased",""
"Virtual Kyotei 2000","Nichibutsu","Nichibutsu","May 2, 2000","Unreleased","Unreleased",""
"Virtual Kyotei 21","Nichibutsu","Nichibutsu","May 2, 2001","Unreleased","Unreleased",""
"Virtual Pool","Celeris","Interplay","Unreleased","May 1997","February 28, 1997",""
"Virtual Pool 3","Digital Mayhem","XS Games","Unreleased","Unreleased","August 11, 2003",""
"Virtual Pro Wrestling","Aki Corp.","Asmik Ace Entertainment, Inc","September 13, 1996","Unreleased","Unreleased",""
"Virus: The Battle Field","Polygram Magic of Japan","Polygram Magic of Japan","April 8, 1999","Unreleased","Unreleased",""
"Virus: It is Aware","Cryo Interactive","Cryo Interactive","Unreleased","June 1999","Unreleased",""
"The Visitors: The Relic of St. Rolande","Gaumont Multimedia","Ubisoft","Unreleased","April 24, 2001","Unreleased",""
"Viva Football","Crimson Studio","Virgin Interactive","February 10, 2000","September 1998","September 1999",""
"VMX Racing","Studio E","Playmates","Unreleased","Unreleased","June 30, 1997",""
"Voice Fantasia: Ushinawareta Voice Power","Japan Media Programming","ASK","October 12, 1997","Unreleased","Unreleased",""
"Voice Idol Collection: Pool Bar Story","Four Winds Software","Data East","April 18, 1997","Unreleased","Unreleased",""
"Voice Paradice Excella","Fill-In Cafe","ASK","November 22, 1997","Unreleased","Unreleased",""
"Volfoss","Namco","Namco","February 22, 2001","Unreleased","Unreleased",""
"VR Baseball '97","VR Sports","Interplay","Unreleased","September 1997","March 31, 1997",""
"VR Baseball '99","VR Sports","Interplay","Unreleased","Unreleased","May 31, 1998",""
"VR Sports Powerboat Racing","Promethean Designs","Interplay","Unreleased","Unreleased","March 31, 1998",""
"Vs.","Polygon Magic","THQ","Unreleased","Unreleased","November 30, 1997",""
"Wacky Races","Infogrames","Infogrames","July 26, 2001","October 19, 2001","Unreleased",""
"Wagamama * Fairy: Mirumo de Pon! Mirumo no Mahou Gakkou Monogatari","Jupiter Corporation","Konami","March 20, 2003","Unreleased","Unreleased",""
"Wai Wai 3-nin Uchi Mahjong","Hori","Hori","December 14, 2000","Unreleased","Unreleased",""
"Wai Wai Jansou","Hori","Hori","July 6, 2000","Unreleased","Unreleased",""
"Wai Wai Trump Taisen","Hori","Hori","December 14, 2000","Unreleased","Unreleased",""
"Waku Waku Bowling","Coconuts Japan","Coconuts Japan","April 2, 1998","Unreleased","Unreleased",""
"Waku Waku Derby","Dream Japan","Dream Japan","December 18, 1997","Unreleased","Unreleased",""
"Waku Waku Volley","Art Co., Ltd","Athena","November 26, 1998","Unreleased","Unreleased",""
"WakuPuyo Dungeon Ketteiban","Hori","Hori","March 18, 1999","Unreleased","Unreleased",""
"Wakusei Koukitai Little Cats","NEC","Family Soft","June 25, 1998","Unreleased","Unreleased",""
"Walt Disney World Quest: Magical Racing Tour","Crystal Dynamics","Eidos Interactive, Disney Interactive","Unreleased","June 23, 2000","March 23, 2000",""
"Wangan Trial","TOSE","Victor Interactive Software","March 7, 1998","Unreleased","Unreleased",""
"Wanted","Naps Team","Phoenix Games","Unreleased","2004","Unreleased",""
"Warcraft 2: The Dark Saga","Climax Group","Electronic Arts","Unreleased","August 31, 1997","August 31, 1997",""
"Warera Mitsurin Tankentai!!","Groove Box Japan","Victor Interactive Software","April 20, 2000","Unreleased","Unreleased",""
"WarGames: Defcon 1","Interactive Studios Ltd.","MGM Interactive, MGM/UA","Unreleased","1998","June 30, 1998",""
"War Gods","Eurocom","Midway","Unreleased","October 1997","June 20, 1997",""
"WarJetz","The 3DO Company","The 3DO Company","Unreleased","May 25, 2001","June 27, 2001",""
"Warhammer: Dark Omen","Mindscape","Electronic Arts","Unreleased","1998","April 7, 1998",""
"Warhammer: Shadow of the Horned Rat","SSI","Mindscape","Unreleased","December 1996","November 1, 1996",""
"Warhawk","SingleTrac","SCEA","October 4, 1996","December 1995","November 10, 1995",""
"Warm Up! GP 2001","Lankhor","Microids","Unreleased","February 9, 2001","Unreleased",""
"Warriors of Might and Magic","The 3DO Company","The 3DO Company","Unreleased","Unreleased","February 7, 2000",""
"Warpath: Jurassic Park","Black Ops Entertainment","DreamWorks Interactive","Unreleased","1999","October 31, 1999",""
"Warzone 2100","Pumpkin Studios","Eidos Interactive","Unreleased","Unreleased","May 31, 1999",""
"Watashi no Rika-Chan","Takara","Takara","March 7, 2002","Unreleased","Unreleased",""
"Water Summer","Circus","PrincessSoft","July 18, 2002","Unreleased","Unreleased",""
"Wayne Gretzky's 3D Hockey '98","Software Creations","Midway","Unreleased","Unreleased","December 26, 1997",""
"WCW Backstage Assault","Kodiak Interactive, Electronic Arts","Electronic Arts","Unreleased","December 1, 2000","November 2000",""
"WCW Mayhem","Kodiak Interactive, Electronic Arts","Electronic Arts","Unreleased","1999","August 31, 1999",""
"WCW Nitro","Inland Productions","THQ","Unreleased","June 1998","February 1998",""
"WCW/nWo Thunder","Inland Productions","THQ","Unreleased","1999","December 31, 1998",""
"WCW vs. the World•Virtual Pro-WestlingJP","The Man Breeze","THQ, Asmik Ace EntertainmentJP","September 13, 1996","December 1997","February 28, 1997",""
"Weakest Link","Traveller's Tales","Activision","Unreleased","2001","September 28, 2001",""
"Wedding Peach: Doki Doki Oiro-naoshi","KSS","KSS","September 27, 1996","Unreleased","Unreleased",""
"Welcome House","Gust","Gust","February 23, 1996","Unreleased","Unreleased",""
"Welcome House 2: Keaton and his Uncle","Gust","Gust","December 20, 1996","Unreleased","Unreleased",""
"Weltorv Estleia","Hudson Soft","Hudson Soft","February 25, 1999","Unreleased","Unreleased",""
"Wheel of Fortune","Artech Studios","Hasbro Interactive","Unreleased","Unreleased","December 15, 1998",""
"Wheel of Fortune 2nd Edition","Artech Studios","Hasbro Interactive","Unreleased","Unreleased","October 18, 2000",""
"Westlife Fan-O-Mania","Runecraft","TDK Core","June 28, 2002","Unreleased","Unreleased",""
